,business_status,formatted_address,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,opening_hours.open_now,plus_code.compound_code,plus_code.global_code,permanently_closed
0,OPERATIONAL,"CC Gran Turia - Plaza de Europa, s/n, 46950 Xirivella, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Druni Perfumerías ®,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103271585492954716320"">Kaoutar Senhaji</a>'], 'photo_reference': 'Aap_uECdhkooFn_Dk8U4TGkN1Pp9RZ3hLjpJts7PmKhBzIbRpGH9MtMq3J8KrVbGYv_glvr7D9jB7n0Y7h64ATo32HFw8KWfusV3aRYUWRgrbKJI-0R8sLZ5xOJUjhgF8PtAemnK8H_hc0sPAQ6Wnnm9Agi6jdv8RYhjMpG-qc6fYws36SoC', 'width': 4128}]",ChIJETVwGaBPYA0RcoHecneaaVk,3.9,ChIJETVwGaBPYA0RcoHecneaaVk,"['pharmacy', 'gym', 'health', 'point_of_interest', 'clothing_store', 'store', 'establishment']",44.0,39.4647507,-0.4141312,39.46645407989271,-0.4129520201072777,39.46375442010727,-0.4156516798927222,False,"FH7P+W8 Xirivella, Spain",8CFXFH7P+W8,
1,OPERATIONAL,"Carrer de Salvador Rubio, 3, 46025 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Supermercado Consum Valencia Salvador Rubio,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116927227316041420953"">Consum Basic</a>'], 'photo_reference': 'Aap_uECttWsTXll7Hx7z12CcMa0Dxvbsj_fK2_EBAssYB3D-osqQJHBqKIyqH8oLOeKR8wioZcEmJzeMuzxCJeZO-4jQ__JOqqmNRa8-v40zaAetBdbGepdE4LCy7OtWA4LARD1SO3Jj9bNrcvm5TDJwKsw08CA0SCCr2NfmmOE64DPmj-xr', 'width': 4000}]",ChIJ_ZvGJpNFYA0R8R6oB0cBm9Q,4.3,ChIJ_ZvGJpNFYA0R8R6oB0cBm9Q,"['supermarket', 'convenience_store', 'grocery_or_supermarket', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",227.0,39.4987912,-0.394514,39.50014102989272,-0.3931641701072778,39.49744137010727,-0.3958638298927223,True,"FJX4+G5 Valencia, Spain",8CFXFJX4+G5,
2,OPERATIONAL,"C/ de Conca, 7, 46607 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Kuups Supermercados,"[{'height': 3984, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110977693104883961459"">A Google User</a>'], 'photo_reference': 'Aap_uEAH9ZRge4hFJeh85awOrVgDJQM1ThA_muGn-YxdtGr_28i12vhENtC-VMnYDR0H9lL-goW7-tpdhOSOTDwBVE7-Zh-QacIguecfbCxNUUlKHGI6BO0fwqqCnSwc89Wv_VBVshhH7sEe490KwfSCV2TVRf3Odgvg1P2vst-_WWDXJmfr', 'width': 2988}]",ChIJJ0HKukhPYA0RRTuOEBncY7k,4.0,ChIJJ0HKukhPYA0RRTuOEBncY7k,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",465.0,39.4695501,-0.3836509,39.47090932989272,-0.3823895201072777,39.46820967010727,-0.3850891798927221,True,"FJ98+RG Valencia, Spain",8CFXFJ98+RG,
3,OPERATIONAL,"Carrer de Fontanars dels Alforins, 50, 46018 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Frutería Javi him super1,"[{'height': 1005, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113181283748713370984"">A Google User</a>'], 'photo_reference': 'Aap_uEBETnXnL8Vcf1M2s_8lIKP6FBUvkP-9KwzqLa_Y1wVd_9rbauT_FllRdErO0NcrLzG7XI8cdVaBFAJM9bVT4h3Ay5RiHOna1-vsH8orF1Zh1CHLreBy41Y0uoffkorFrHy2sVoDcCRpTIw0aN28FtpsZGbYTAjrR4faExwUQGxEAZsa', 'width': 4192}]",ChIJGdA8ARZPYA0Rcgw2SVBfY7c,5.0,ChIJGdA8ARZPYA0Rcgw2SVBfY7c,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",6.0,39.4596987,-0.3937472,39.46104852989271,-0.3923973701072777,39.45834887010727,-0.3950970298927222,True,"FJ54+VG Valencia, Spain",8CFXFJ54+VG,
4,OPERATIONAL,"Carrer de Roís de Corella, 46007 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Proxim Supermercados,,ChIJMX-hqTBPYA0R1_dNtYgPAOU,4.0,ChIJMX-hqTBPYA0R1_dNtYgPAOU,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",1.0,39.4595144,-0.3841229,39.46089832989272,-0.3827970201072778,39.45819867010727,-0.3854966798927222,,"FJ58+R9 Valencia, Spain",8CFXFJ58+R9,
5,OPERATIONAL,"Apdo. Correos, 29, 46110 Godella, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,parafarmacia-online.com,,ChIJdXkqzQBFYA0Rt1uIWnNfA3o,5.0,ChIJdXkqzQBFYA0Rt1uIWnNfA3o,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",1.0,39.523289,-0.4160312,39.52459902989272,-0.4146320701072778,39.52189937010728,-0.4173317298927223,True,"GHFM+8H Godella, Spain",8CFXGHFM+8H,
6,OPERATIONAL,"Plaça de l'Ermita, 0, 46950 Xirivella, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Cortefiel Xirivella,,ChIJSX2ECZZPYA0R1WDt1JuRcfA,3.0,ChIJSX2ECZZPYA0R1WDt1JuRcfA,"['point_of_interest', 'clothing_store', 'store', 'establishment']",1.0,39.4641643,-0.4136925,39.46533657989272,-0.4118163201072777,39.46263692010728,-0.4145159798927222,True,"FH7P+MG Xirivella, Spain",8CFXFH7P+MG,
7,OPERATIONAL,"Carrer Lepanto, 32, 46120 Alboraia, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Farmàcia Palmaret,,ChIJcaR5LDtGYA0RyPR5K9p32fo,4.0,ChIJcaR5LDtGYA0RyPR5K9p32fo,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",1.0,39.4964512,-0.3492609,39.49783257989272,-0.3478803701072777,39.49513292010727,-0.3505800298927221,True,"FMW2+H7 Alboraya, Spain",8CFXFMW2+H7,
8,OPERATIONAL,"Carrer Navarro Cabanes, 41, 46018 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Herbolario MussaPlants,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105858099236063492067"">Oleg Fesechko</a>'], 'photo_reference': 'Aap_uEDI4LYXlgu2c58Ws6FP0sHFdmh4gQgGHmOB4Ul_M3k9hRFa8mGbWvnieP2V5htYTT68jzB9MbXY_CvoCFiNL320hUPiSFman-qj8_mqgFw2xq9p0TxNLuzc6gaaJJliBiRl2u_He3qC0B5FkD2QlHS7AMXBKM6KjnXSXL2B6wBUdwsL', 'width': 3456}]",ChIJyXFMbIxIYA0Rvyms-Icij3I,4.5,ChIJyXFMbIxIYA0Rvyms-Icij3I,"['grocery_or_supermarket', 'spa', 'food', 'health', 'point_of_interest', 'store', 'establishment']",13.0,39.47146499999999,-0.4023285,39.47284802989272,-0.4009785201072778,39.47014837010727,-0.4036781798927223,True,"FHCX+H3 Valencia, Spain",8CFXFHCX+H3,
9,OPERATIONAL,"Carrer de Santa Teresa, 27, 46920 Mislata, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Herbolario Navarro Mislata,"[{'height': 341, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110459659706897944643"">Herbolario Navarro Mislata</a>'], 'photo_reference': 'Aap_uEC-94i0Qb4-OUmM0COGhm2DCzP7TDCgs81IieZbb38_ilGWjxclYVyLheaF0kt5Im3MS_AKtWj1sYy8wII6QwHz-sMhto8kCDHPVf39cQ272i6B34Wn-cfegTwghPIgGbyM6eUwgWYk1cARaKmmM2TT8eQOLzgsCOaD_BfX3LtBV8Ow', 'width': 512}]",ChIJt60CQ5tPYA0RtstZyJ32gY8,4.4,ChIJt60CQ5tPYA0RtstZyJ32gY8,"['point_of_interest', 'store', 'establishment']",97.0,39.4742122,-0.4179314,39.47553052989272,-0.4166084201072778,39.47283087010728,-0.4193080798927222,True,"FHFJ+MR Mislata, Spain",8CFXFHFJ+MR,
10,OPERATIONAL,"s/n, Urb Polígono Norte, 46980 Paterna, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Centro Comercial Carrefour Paterna,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114725790499643931142"">F. Ramón Perea</a>'], 'photo_reference': 'Aap_uEDrkY9ayJxh7hYZ192Ehfe6f_uuOHQPfogYf5Lr4uIkin5zAnZfqcUqjxHbXpMqNu4DSZZtbRo8zUIr1FL8Y4FPgUMb4HHl_JlC03iP7kth-AI4kdoqBvDexqpa72-rWqV3FZ0vlgBMVBUEvjIoXuIyIEYz1bQj1Gda7_xS8SBFgA91', 'width': 3000}]",ChIJw7wP-6BFYA0RI8Cxz3pHQR0,3.8,ChIJw7wP-6BFYA0RI8Cxz3pHQR0,"['shopping_mall', 'pharmacy', 'supermarket', 'grocery_or_supermarket', 'travel_agency', 'restaurant', 'food', 'health', 'point_of_interest', 'clothing_store', 'store', 'establishment']",38.0,39.5146672,-0.4402419,39.51599702989272,-0.4388586201072778,39.51329737010728,-0.4415582798927222,True,"GH75+VW Paterna, Spain",8CFXGH75+VW,
11,OPERATIONAL,"Carrer del Túria, 8, 46920 Mislata, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Supermercado Consum Mislata Turia,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105390032651320311187"">Renieris Varela Zuniga</a>'], 'photo_reference': 'Aap_uEBJuaRnmOM0J1WFrEANRT93AV2xeCNtyzYJ_J9c3pfEmWSUCi4uXjHo2OaofKyzA3fvTGGkh01sxUaQWHhyi8qb9cLll8pLQw11D4mMzZPkHKMpphcM-vgPtGbhief5ArduETApkaesMfdptSoNFRzkTogwEbb8KpuQs0kuAWkcwdz3', 'width': 3024}]",ChIJd0xnA4VPYA0RNFs1ZagA9_o,4.2,ChIJd0xnA4VPYA0RNFs1ZagA9_o,"['supermarket', 'convenience_store', 'grocery_or_supermarket', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",364.0,39.477329,-0.419844,39.47867882989273,-0.4184941701072779,39.47597917010728,-0.4211938298927223,True,"FHGJ+W3 Mislata, Spain",8CFXFHGJ+W3,
12,OPERATIONAL,"Carrer de Llanera de Ranes, 24, 46017 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Supermercado Consum Valencia Llanera de Ranes,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115200689764179343578"">Lyubomira Mihaylova</a>'], 'photo_reference': 'Aap_uECcC2PbAgLvu_RKidFT_7nA9GF8xGh3HpEZ5gPhZW1QdYCJXGN5KugzApk_Hai_lW4hxfh3RUUkgpVvlRAu0UR_nhe_PFKY99rOV0GRRWD6BmE9H275vN7nwRKHicAWavBOPx25i453yGhFP7uUiZNjwNWqssYcwuj5R-Jf8vdKN_m5', 'width': 4032}]",ChIJC2BkXSNPYA0RDqgWJS6o8bo,4.2,ChIJC2BkXSNPYA0RDqgWJS6o8bo,"['supermarket', 'convenience_store', 'grocery_or_supermarket', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",570.0,39.4533669,-0.3894347,39.45480602989272,-0.3882452201072777,39.45210637010727,-0.3909448798927222,True,"FJ36+86 Valencia, Spain",8CFXFJ36+86,
13,OPERATIONAL,"Carrer Poeta F García Lorca, 7, 46111 Rocafort, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Parafarmacia Farma-Amparo,"[{'height': 868, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110939440172596348170"">Farma - Amparo</a>'], 'photo_reference': 'Aap_uECdI9rtaPy5eSp3DZGDz6kmj3NcmQkJsrLdbVZhabjbcRL331pexKUtCdFZTwUi0gAmrQWCnMSWE78tfLTzmdHETNNcDUd4Abh8UUsoVoYQEEm-hQctEUfEREkmdhqA9qD5msTbS8X4cUENE0ZxAdT42lSm_aDmEfJve7_V3JWZc8wA', 'width': 1301}]",ChIJMS9Ac6JFYA0RSCHZWR2vz08,5.0,ChIJMS9Ac6JFYA0RSCHZWR2vz08,"['shoe_store', 'grocery_or_supermarket', 'food', 'health', 'point_of_interest', 'clothing_store', 'store', 'establishment']",9.0,39.5321378,-0.4095176,39.53354222989272,-0.4081525701072778,39.53084257010727,-0.4108522298927222,True,"GHJR+V5 Rocafort, Spain",8CFXGHJR+V5,
14,OPERATIONAL,"Carrer Trafalgar, 10, 46930 Quart de Poblet, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Druni Perfumerías ®,"[{'height': 608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101109203547158142701"">A Google User</a>'], 'photo_reference': 'Aap_uEDbYQMEMgzunhh3GfDvIw1pQUT-XVsk6gVk3xRmCRnk3r6BTTfdBG-hKAz0VvJwGJK5W3bDoWt16SSH78S4I9fd9Navi3QFTifZwIjDuCsrIXuvlUZYq4_VvvG27V5KFhi8bn_23dIxj1l6T0NwK2ItuxrEmXzBj4Z-3RhInVM_hNWw', 'width': 1080}]",ChIJZySoNgBQYA0RQ5UJozv6VDk,4.6,ChIJZySoNgBQYA0RQ5UJozv6VDk,"['pharmacy', 'gym', 'health', 'point_of_interest', 'clothing_store', 'store', 'establishment']",41.0,39.4828398,-0.4461269,39.48413697989272,-0.4447697701072778,39.48143732010728,-0.4474694298927223,True,"FHM3+4G Quart de Poblet, Spain",8CFXFHM3+4G,
15,OPERATIONAL,"C. dels Carters, 4, 46007 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Herboristería Miel de Caña,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107867999888208895752"">A Google User</a>'], 'photo_reference': 'Aap_uECvLSek0AKM7nA4qaL7t5FO0lPPXOKYt16OdA7MuFp0iKcFq6UPQWRvGBqAEl9h5h1P9kuIsGTXCYqNDR-Rqy9S7u5bw5Z52IZQFRSVb0v6VNVQTwh3H4W6iXi3CdUdKCa3Swj0RHBb2ocL-xIvB9-ckNHS-82kcaQBqFdkcDptixPj', 'width': 4000}]",ChIJJ9f5MTtPYA0RN8fjdcWrdoU,4.6,ChIJJ9f5MTtPYA0RN8fjdcWrdoU,"['grocery_or_supermarket', 'food', 'health', 'point_of_interest', 'store', 'establishment']",27.0,39.45508040000001,-0.3872203,39.45658832989272,-0.3856879201072778,39.45388867010728,-0.3883875798927222,True,"FJ47+24 Valencia, Spain",8CFXFJ47+24,
16,OPERATIONAL,"Gran Vía de Ramón y Cajal, 25, 46007 Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Druni Perfumerías ®,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111194707704161263810"">Aurelio Lara</a>'], 'photo_reference': 'Aap_uECFfTmmjD6_iUJlIvNR5TNQV5snEOEWepJPE68GJUfHteFbOYqM2cJWk1FP_NWqSWsH2dxJIpIWNUhQspizvI6SuJ0-s7Uv-bpB2J0Kda6hP8HyBiO93cUCRStiY0R-UcpSJlwEmbBRMJwcZZjqoCikIy6wCETvn3heCw9HvOLcKmfU', 'width': 2448}]",ChIJhWNFMUhPYA0RZKax0BVxQRc,4.2,ChIJhWNFMUhPYA0RZKax0BVxQRc,"['pharmacy', 'gym', 'health', 'point_of_interest', 'clothing_store', 'store', 'establishment']",329.0,39.4660056,-0.3822295,39.46717462989272,-0.3809887201072778,39.46447497010728,-0.3836883798927223,True,"FJ89+C4 Valencia, Spain",8CFXFJ89+C4,
17,OPERATIONAL,"Carrer de Lladró i Mallí, 9D, 46007 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Consum,,ChIJ-V81dHJPYA0Ribr9eAVfpA4,0.0,ChIJ-V81dHJPYA0Ribr9eAVfpA4,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",0.0,39.4619345,-0.3883738,39.46331462989271,-0.3870466701072778,39.46061497010727,-0.3897463298927222,,"FJ66+QM Valencia, Spain",8CFXFJ66+QM,
18,OPERATIONAL,"Av. de Manuel de Falla, 13, 46015 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Carrefour,"[{'height': 2591, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106602481578148949540"">Mariano Crespo</a>'], 'photo_reference': 'Aap_uECMIDnVtLZrzBPTzUu2qdJm-QczZc0RhbMrmXVdUlTn0JtyarSlur7U2mnk3kJLdrXrpoKOkPanhFAymRUVprf0RztGQq26LkJr57gEDpG_CvEYJe1PWCseHq_d8q50nDkstvtrXSByxjQUHUQZCzlgkJEOnvSniLP1toIeY3pj_beQ', 'width': 4608}]",ChIJY6zQ73pPYA0RLgWeR8Q9zYw,4.1,ChIJY6zQ73pPYA0RLgWeR8Q9zYw,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",10712.0,39.477109,-0.4050189,39.47991225000001,-0.4018815999999999,39.47412845,-0.4077344000000001,True,"FHGV+RX Valencia, Spain",8CFXFHGV+RX,
19,OPERATIONAL,"Passeig de Russafa, 11, 46002 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Druni Perfumerías ®,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111595476877255072704"">Daniel Meza</a>'], 'photo_reference': 'Aap_uECcFwZFGUTbwE-eH3y-MWnP2__o-3UnDozG5RXcgrPFBodyEw8z2LzoSOAGDkdIEC0MB06MsNMt_wD3v5b_I4hn1RhiyILwPCs5mXAh6nJ73NYAm9IdkC1qdcQzAHiDjJMV_S0UWtgiOt6eKFIW0twpTrGILO-fpA8_WxW73RM29ylt', 'width': 3120}]",ChIJsXj2KUtPYA0RWQfzE8tvpxw,4.2,ChIJsXj2KUtPYA0RWQfzE8tvpxw,"['pharmacy', 'gym', 'health', 'point_of_interest', 'clothing_store', 'store', 'establishment']",1029.0,39.4677066,-0.3750274,39.46877737989272,-0.3736673701072777,39.46607772010728,-0.3763670298927222,True,"FJ9F+3X Valencia, Spain",8CFXFJ9F+3X,
20,OPERATIONAL,"Av. de Manuel de Falla, 13, 46015 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Centre Comercial Campanar,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106534262976708316148"">Javier Gimenez</a>'], 'photo_reference': 'Aap_uEC6d-DD1bEDCPyJOSjnZxTTi7nv9CNBV1NpGKMZS8-mxxNSshyRXoHAWEBqQwI22IquH2YcgIGAXHQV3Mi_eBaKtAoBPF6RNQVpVKCajyZq9nq7qvinR7Fq_uKUO5PjyTF7ATlef0k0_L3p0f6U0k686D_a4qN_3grraALqM_t63V4k', 'width': 4032}]",ChIJkbGZuXpPYA0RMxoi3S1syAk,4.2,ChIJkbGZuXpPYA0RMxoi3S1syAk,"['shopping_mall', 'pharmacy', 'supermarket', 'grocery_or_supermarket', 'travel_agency', 'restaurant', 'food', 'health', 'point_of_interest', 'clothing_store', 'store', 'establishment']",4096.0,39.4772623,-0.4045477,39.47827537989272,-0.4030824701072777,39.47557572010728,-0.4057821298927222,True,"FHGW+W5 Valencia, Spain",8CFXFHGW+W5,
21,OPERATIONAL,"Centro Comercial Bonaire, Carretera A-3, Km 345, 46930 Aldaia, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/pharmacy-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/pharmacy_pinlet,Parafarmacia Bonaire,,ChIJq6qqxolQYA0RuPLgl8bjPuY,4.5,ChIJq6qqxolQYA0RuPLgl8bjPuY,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",15.0,39.4706296,-0.4897299,39.47163097989272,-0.4882863701072778,39.46893132010727,-0.4909860298927223,True,"FGC6+74 Aldaia, Spain",8CFXFGC6+74,
22,OPERATIONAL,"Carrer del Cardenal Benlloch, 39, 46920 Mislata, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Dealz,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100495715643548266704"">Yolanda Cuesta</a>'], 'photo_reference': 'Aap_uEBJptF3fx-EcIHx3zC9LyLUm9O4aBOUNCKHRVfvWrsK0hgdBTSHNPSA226UOiIbTJION7_Utb99wxF9WZZ0qLtpC7rL7utSrwH1XM6bu6xJONCxsibCdtDNbzhgxmWFDltuJuh5uTZ88Krbgr2xaHdhuEol1SIIDb8Sf9I1JP6d14U2', 'width': 2248}]",ChIJCSs8AztPYA0RtbNkgXT_pV8,4.3,ChIJCSs8AztPYA0RtbNkgXT_pV8,"['point_of_interest', 'store', 'establishment']",443.0,39.4730044,-0.4186217,39.47435422989272,-0.4172718701072777,39.47165457010728,-0.4199715298927222,True,"FHFJ+6H Mislata, Spain",8CFXFHFJ+6H,
23,OPERATIONAL,"Plaça del Mercat, 35, 46001 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Original CV - Productes Valencians,"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101479086148067627842"">Original Cv Productes de la Terra Comunitat Valenciana</a>'], 'photo_reference': 'Aap_uEA2ORLZXgQ4tBHJYdLEgUKVFS1_LRpqbw8613Kk8ovkVje9_rTkjfIIt3480W-lZmO0LLI_6Cz5pfrfUG-n82ms1KjwQGY-O-K_PJV-hT67b8hirrnQagOLbc69LJh_UC_2kexmt1zDbBShNqBFlTh2r09T5Q6IVgmpmqS_bVhsIyUh', 'width': 1200}]",ChIJlbmd5kkdnhIRlLj51UwEIZM,4.6,ChIJlbmd5kkdnhIRlLj51UwEIZM,"['grocery_or_supermarket', 'bar', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']",87.0,39.4738987,-0.3781444,39.47520727989272,-0.3768457201072777,39.47250762010728,-0.3795453798927222,True,"FJFC+HP Valencia, Spain",8CFXFJFC+HP,
24,OPERATIONAL,"Plaça de Segòvia, 2, 46017 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Supermercado Consum Valencia Plaza Segovia,"[{'height': 3840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108176390802485292214"">Pepa Vil</a>'], 'photo_reference': 'Aap_uEBp6ssBObVwkUsdR2YASOPlCiG2g73-onfN24jjoKIaHzOMO6INsCgvBou5COExYEkUaD9KP_RK7Go47MaKjyvdQ0_F5sAYdZnLvte6sM_x9wgC7JNtFhV_QqhtD93Qz8c7Dr2B0ghPMp3FSL-R87zumhr2Uy6J8IheQxqcSY3tMXdp', 'width': 2160}]",ChIJmys6giFPYA0RQFJE_IsSlCA,4.3,ChIJmys6giFPYA0RQFJE_IsSlCA,"['supermarket', 'convenience_store', 'grocery_or_supermarket', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",382.0,39.4491839,-0.3915153,39.45053372989273,-0.3901654701072776,39.44783407010728,-0.3928651298927222,True,"CJX5+M9 Valencia, Spain",8CFXCJX5+M9,
25,OPERATIONAL,"Passatge de Ventura Feliu, 21, 46007 València, Valencia, Spain",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,PRIMAPRIX,"[{'height': 900, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115150609311207311353"">A Google User</a>'], 'photo_reference': 'Aap_uED0m9oKs4mjSrT17iJd-XVJuW9hdl0SLgxiO2-R5Q8VmcpVMG7Qn-77MlLnCR8km2dT635GKndO6bwlbiNpL7NOawvy7cgAOX0LhjYDzy2e9CQbBrmt6pYZWvOkLhRN49b3m028MDKSb9cPJPJqN8yuIiDFEQovEYNX9kzIVehV-0BU', 'width': 1200}]",ChIJyXORiBJPYA0Rim5kCsYdzxg,4.5,ChIJyXORiBJPYA0Rim5kCsYdzxg,"['supermarket', 'convenience_store', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",69.0,39.4624054,-0.3843288,39.46375522989272,-0.3829789701072777,39.46105557010728,-0.3856786298927222,True,"FJ68+X7 Valencia, Spain",8CFXFJ68+X7,
