,business_status,formatted_address,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,plus_code.compound_code,plus_code.global_code,photos,opening_hours.open_now,permanently_closed
1384,OPERATIONAL,"Carrer de la Torreta de Miramar, 23-19, 46020 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Colegio pro,ChIJazjFX_lHYA0R2rIpCpliokw,0.0,ChIJazjFX_lHYA0R2rIpCpliokw,"['primary_school', 'school', 'point_of_interest', 'establishment']",0,39.4885974,-0.3638343,39.48994572989273,-0.3624863201072778,39.48724607010729,-0.3651859798927222,FJQP+CF Valencia,8CFXFJQP+CF,,False,
1385,OPERATIONAL,"Carrer de la Torreta de Miramar, 23-19, 46020 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Colegio pro,ChIJazjFX_lHYA0R2rIpCpliokw,0.0,ChIJazjFX_lHYA0R2rIpCpliokw,"['primary_school', 'school', 'point_of_interest', 'establishment']",0,39.4885974,-0.3638343,39.48994572989273,-0.3624863201072778,39.48724607010729,-0.3651859798927222,FJQP+CF Valencia,8CFXFJQP+CF,,False,
1386,OPERATIONAL,"Pl. de la Constitución, 9, 46920 Mislata, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Congregacion Hermanas Doctrina Cristiana,ChIJMRKJTZtPYA0R0oEXoLYSlpM,5.0,ChIJMRKJTZtPYA0R0oEXoLYSlpM,"['primary_school', 'school', 'point_of_interest', 'establishment']",3,39.4751206,-0.4175685,39.47646372989272,-0.4162249701072778,39.47376407010728,-0.4189246298927222,FHGJ+2X Mislata,8CFXFHGJ+2X,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105858099236063492067"">Oleg Fesechko</a>'], 'photo_reference': 'Aap_uEDCUutQ1udhm86HTLZF1VTPt30QUHa2NVAu9osFbI8YHLwTcQAAyDOXgJrT8NpgjGBfP3mFIWpwm8KO5cKztjYltQ0yxn4JvoHr5judYFUZcGlgKTE6O52Oubeoftopfjp73nrSczgz3I-yViu51x8bdoWGHHfHeABzG8iRU2KAyahz', 'width': 3456}]",,
1387,OPERATIONAL,"Carrer de la Conserva, 2, 46022 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,La Anunciación Elementary School,ChIJccuDxPJIYA0RxEGBMv_N8ek,4.6,ChIJccuDxPJIYA0RxEGBMv_N8ek,"['primary_school', 'school', 'point_of_interest', 'establishment']",34,39.46427509999999,-0.3449569,39.46563417989272,-0.3436381201072778,39.46293452010728,-0.3463377798927222,FM74+P2 Valencia,8CFXFM74+P2,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110689152269661486577"">Gonzalo Gonzalo</a>'], 'photo_reference': 'Aap_uEB_41m6BBXBMqK2w3OHIrqZCtaypN5oRKUUIPYxg3eJ3675v1UNfiKkcgrJzxblZuuTAjaqga2_TWLyD74UhhSplGeg92AflTDUwLuU24gqyJaMStBA6m59f6I7oD_Kd3CP9kwBjM9GLdFS_gujqWdey3oeXz9fLGuB9QUH4eptMaOP', 'width': 1920}]",False,
1388,OPERATIONAL,"Carrer de Diógenes López Mechó, 1, 46020 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,CPFP,ChIJ4xJRA3VJYA0RLs-5WV6qFOY,0.0,ChIJ4xJRA3VJYA0RLs-5WV6qFOY,"['primary_school', 'school', 'point_of_interest', 'establishment']",0,39.4831435,-0.3543911,39.48448817989271,-0.3529866201072777,39.48178852010727,-0.3556862798927222,FJMW+76 Valencia,8CFXFJMW+76,,,
1389,OPERATIONAL,"Carrer de Manuel Melià i Fuster, 1, 46025 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,CEI Embolic,ChIJMfAjMYRFYA0RYaN0b3Q0mgc,5.0,ChIJMfAjMYRFYA0RYaN0b3Q0mgc,"['primary_school', 'school', 'point_of_interest', 'establishment']",1,39.4968152,-0.3931203,39.49805097989272,-0.3916614701072777,39.49535132010728,-0.3943611298927222,FJW4+PQ Valencia,8CFXFJW4+PQ,,False,
1390,OPERATIONAL,"Carrer de la Conserva, 2, 46022 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,La Anunciación Elementary School,ChIJccuDxPJIYA0RxEGBMv_N8ek,4.6,ChIJccuDxPJIYA0RxEGBMv_N8ek,"['primary_school', 'school', 'point_of_interest', 'establishment']",34,39.46427509999999,-0.3449569,39.46563417989272,-0.3436381201072778,39.46293452010728,-0.3463377798927222,FM74+P2 Valencia,8CFXFM74+P2,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110689152269661486577"">Gonzalo Gonzalo</a>'], 'photo_reference': 'Aap_uEC4aTc1hK2fbHaNK4cbMbLigKE52JRKQ0UeUYglju7nTqsmqZCnF109LJMkm0gbeONn4x1Bg4phcJazdR6x-UI43gTtClRqKL_XAWjlRPzcw8fnX9ZDTJ1cpumKl_nWErqirdTRM4AoXpeDBgO11PT-4xuW3Lt79IVb_wezi_dEG6Uf', 'width': 1920}]",False,
1391,OPERATIONAL,"Pl. de la Constitución, 9, 46920 Mislata, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Congregacion Hermanas Doctrina Cristiana,ChIJMRKJTZtPYA0R0oEXoLYSlpM,5.0,ChIJMRKJTZtPYA0R0oEXoLYSlpM,"['primary_school', 'school', 'point_of_interest', 'establishment']",3,39.4751206,-0.4175685,39.47646372989272,-0.4162249701072778,39.47376407010728,-0.4189246298927222,FHGJ+2X Mislata,8CFXFHGJ+2X,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105858099236063492067"">Oleg Fesechko</a>'], 'photo_reference': 'Aap_uEA85VywaVz_kizj__sLdjfb4evdUnxpVzeOXYf3ocbYZxVPTym-BD5utuQLfxvWaP0q_sWr4giB1LKu3h9KBmjXjZ84Brlg_TiDtQQQKxXz3YjesyeTCqZUyhFBZ_b-m1njLYwMzTu5tOXXns6REsr_0mnqeUtFXvMuCYbBUkHz7KnS', 'width': 3456}]",,
1392,OPERATIONAL,"Carrer de l'Alber, 2, 46025 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Salvador t,ChIJXXaEo6VFYA0R4gmzlXRQjFo,0.0,ChIJXXaEo6VFYA0R4gmzlXRQjFo,"['primary_school', 'school', 'point_of_interest', 'establishment']",0,39.4929135,-0.390219,39.49427447989272,-0.3889035701072777,39.49157482010728,-0.3916032298927222,FJV5+5W Valencia,8CFXFJV5+5W,,,
1393,OPERATIONAL,"Carrer de l'Alber, 2, 46025 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Salvador t,ChIJXXaEo6VFYA0R4gmzlXRQjFo,0.0,ChIJXXaEo6VFYA0R4gmzlXRQjFo,"['primary_school', 'school', 'point_of_interest', 'establishment']",0,39.4929135,-0.390219,39.49427447989272,-0.3889035701072777,39.49157482010728,-0.3916032298927222,FJV5+5W Valencia,8CFXFJV5+5W,,,
1394,OPERATIONAL,"Carrer de Manuel Melià i Fuster, 1, 46025 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,CEI Embolic,ChIJMfAjMYRFYA0RYaN0b3Q0mgc,5.0,ChIJMfAjMYRFYA0RYaN0b3Q0mgc,"['primary_school', 'school', 'point_of_interest', 'establishment']",1,39.4968152,-0.3931203,39.49805097989272,-0.3916614701072777,39.49535132010728,-0.3943611298927222,FJW4+PQ Valencia,8CFXFJW4+PQ,,False,
1395,OPERATIONAL,"Carrer de Diógenes López Mechó, 1, 46020 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,CPFP,ChIJ4xJRA3VJYA0RLs-5WV6qFOY,0.0,ChIJ4xJRA3VJYA0RLs-5WV6qFOY,"['primary_school', 'school', 'point_of_interest', 'establishment']",0,39.4831435,-0.3543911,39.48448817989271,-0.3529866201072777,39.48178852010727,-0.3556862798927222,FJMW+76 Valencia,8CFXFJMW+76,,,
1396,OPERATIONAL,"Carrer del Concejal J. A. Moreno Calleja, 15, 46113 Montcada, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,CEIP Vicente Blasco Ibáñez,ChIJ74tuE0dEYA0RuL5mN9I9O8s,4.1,ChIJ74tuE0dEYA0RuL5mN9I9O8s,"['primary_school', 'school', 'point_of_interest', 'establishment']",8,39.5403103,-0.3941727,39.54161172989272,-0.3930628701072778,39.53891207010727,-0.3957625298927223,GJR4+48 Moncada,8CFXGJR4+48,"[{'height': 1456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116859469562376161448"">Alejandro Sepúlveda Chamizo</a>'], 'photo_reference': 'Aap_uECVcOruULBZtLhvblzSbskMmtL8vzRJQ0ATF3Sx7tD9Vsp7DVGLkSBb1A15mpUd733uP6z0mQzDMzUEsKDYbnIY3buCFVX7DbcaCX7I9isErIqA81dmSgPpd17jBuDfA6lCVR8YI-NCGWRJbEUYvSGQa77wQUKz1Vm6jZicUQTM3XXw', 'width': 2592}]",False,
1397,OPERATIONAL,"C. de la Tabacalera, 1, 46470 Albal, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,CEIP La Balaguera,ChIJpQPDTC1MYA0RX42qyNA5Qhw,3.8,ChIJpQPDTC1MYA0RX42qyNA5Qhw,"['primary_school', 'school', 'point_of_interest', 'establishment']",11,39.3931962,-0.4102659,39.39439347989271,-0.4089773701072777,39.39169382010727,-0.4116770298927221,9HVQ+7V Albal,8CFX9HVQ+7V,"[{'height': 533, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115401158700189833768"">Colegio Público la Balaguera</a>'], 'photo_reference': 'Aap_uEBFVoj3o3p_9aehTISfFMYcj43Dwku4NcaqFpe8sx_GJ5rN0CWWYwpO38d2eOPoEmrGwcIW_O1GOoGwmosso_WSQVS2o7PFyPadrpGh1HjuvkEF5-H5BJasGgK-E2EB0bX_hFWNAiBeVCGY3cfil7rN4RVbbnVZn5EUj_xRQxZo-c6P', 'width': 800}]",False,
1398,OPERATIONAL,"C. de la Tabacalera, 1, 46470 Albal, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,CEIP La Balaguera,ChIJpQPDTC1MYA0RX42qyNA5Qhw,3.8,ChIJpQPDTC1MYA0RX42qyNA5Qhw,"['primary_school', 'school', 'point_of_interest', 'establishment']",11,39.3931962,-0.4102659,39.39439347989271,-0.4089773701072777,39.39169382010727,-0.4116770298927221,9HVQ+7V Albal,8CFX9HVQ+7V,"[{'height': 533, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115401158700189833768"">Colegio Público la Balaguera</a>'], 'photo_reference': 'Aap_uEAixFRkdJ97_cfaW_4IM-UCp-tYF8IbC_ZtKOWSJ0W_OVDKC07JANUhVD_Gm7URT1oR9AwdAGpJ1MMdCS9N-q97Qtz8GHzwD9rxS_YfvXqa3vyCtC2OkYSQBRRMRkSpq2sNmGenG8gGEGmJPXNIbKKrDax_ykzHbFMVV6CzCAXGALf4', 'width': 800}]",False,
1399,OPERATIONAL,"Camí Vell de Xirivella, 24, 46920 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Colegio Santa Cruz,ChIJR6lHJHZPYA0R6lZ4Ueq9plg,4.1,ChIJR6lHJHZPYA0R6lZ4Ueq9plg,"['primary_school', 'school', 'point_of_interest', 'establishment']",22,39.4716087,-0.4119732,39.47294857989272,-0.4106048201072778,39.47024892010727,-0.4133044798927222,FHCQ+J6 Valencia,8CFXFHCQ+J6,"[{'height': 1066, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109850221414106218850"">A Google User</a>'], 'photo_reference': 'Aap_uEBcJGFGBF9mmuIZ9LCBf1ulUXR1IBKpFyQuhc0o7kNc2UT9Aw2MNcNwXpAWjbxmzjYgoCyF9wbw-AvrokA0yRMa1UC-pIbiatGHOWgc5rawowbsut3NtJqmMSBrh4aZjs2t_NFZJZwrkIjKZO5lT7n3zBnYbjOAjb_IVMwjWUee-725', 'width': 1600}]",False,
1400,OPERATIONAL,"Carrer del Dr. Daniel Durán, 13, 46113 Montcada, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Centre Concertat Sant Jaume Apóstol,ChIJFT3KNEBEYA0RzizCsfm-9Y4,3.3,ChIJFT3KNEBEYA0RzizCsfm-9Y4,"['primary_school', 'school', 'point_of_interest', 'establishment']",8,39.5467678,-0.3960836,39.54812562989273,-0.3946639701072778,39.54542597010728,-0.3973636298927223,GJW3+PH Moncada,8CFXGJW3+PH,"[{'height': 1034, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105361511801108524921"">ALVARO SERRANO</a>'], 'photo_reference': 'Aap_uEBlzPTV82XxeEQ_uJ05ZiHTwuXMFLO2GYjgiYu71U4U35zJAKjLEJqqhgtZZNPQQc29YFxvtG0FHnRrF6L4Cd7wjL4dkcCx3DKG9Vf9m8RzUOMJk2GFAupt60_zd5hbgb5tAFwDHKJIG5QUj8k9NKcKctPa8tarYy4lpcKucV6NVOAi', 'width': 985}]",,
1401,OPERATIONAL,"Carrer del Concejal J. A. Moreno Calleja, 15, 46113 Montcada, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,CEIP Vicente Blasco Ibáñez,ChIJ74tuE0dEYA0RuL5mN9I9O8s,4.1,ChIJ74tuE0dEYA0RuL5mN9I9O8s,"['primary_school', 'school', 'point_of_interest', 'establishment']",8,39.5403103,-0.3941727,39.54161172989272,-0.3930628701072778,39.53891207010727,-0.3957625298927223,GJR4+48 Moncada,8CFXGJR4+48,"[{'height': 1456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116859469562376161448"">Alejandro Sepúlveda Chamizo</a>'], 'photo_reference': 'Aap_uEBp_pW1rQTI7rTDKoomig-rTBmc2y-LA06VpShk3jUgsLNLwQRSeVOiNl1CPnHuQXwXLNnYSDJA9cG9t02zAeaFZUxd1EEr5UEwhrHDMbSxMcB9O5X3S5BWtaizpjQKrronUgLKj_QBh_igO5bEMefEr_oY9_U8SsewE5NUuqjKey8p', 'width': 2592}]",False,
1402,OPERATIONAL,"Plaça Santa Magdalena Sofia, 2, 46110 Godella, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Colegio de Constanza,ChIJER3MjMxFYA0RTWA327dsSVM,0.0,ChIJER3MjMxFYA0RTWA327dsSVM,"['primary_school', 'school', 'point_of_interest', 'establishment']",0,39.5172077,-0.4073221,39.51855752989272,-0.4059722701072778,39.51585787010728,-0.4086719298927222,GH8V+V3 Godella,8CFXGH8V+V3,,,
1403,OPERATIONAL,"Plaça Santa Magdalena Sofia, 2, 46110 Godella, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Colegio de Constanza,ChIJER3MjMxFYA0RTWA327dsSVM,0.0,ChIJER3MjMxFYA0RTWA327dsSVM,"['primary_school', 'school', 'point_of_interest', 'establishment']",0,39.5172077,-0.4073221,39.51855752989272,-0.4059722701072778,39.51585787010728,-0.4086719298927222,GH8V+V3 Godella,8CFXGH8V+V3,,,
1404,OPERATIONAL,"Carrer de la Torreta de Miramar, 23-19, 46020 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Colegio pro,ChIJazjFX_lHYA0R2rIpCpliokw,0.0,ChIJazjFX_lHYA0R2rIpCpliokw,"['primary_school', 'school', 'point_of_interest', 'establishment']",0,39.4885974,-0.3638343,39.48994572989273,-0.3624863201072778,39.48724607010729,-0.3651859798927222,FJQP+CF Valencia,8CFXFJQP+CF,,False,
1405,OPERATIONAL,"Carrer de la Torreta de Miramar, 23-19, 46020 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Colegio pro,ChIJazjFX_lHYA0R2rIpCpliokw,0.0,ChIJazjFX_lHYA0R2rIpCpliokw,"['primary_school', 'school', 'point_of_interest', 'establishment']",0,39.4885974,-0.3638343,39.48994572989273,-0.3624863201072778,39.48724607010729,-0.3651859798927222,FJQP+CF Valencia,8CFXFJQP+CF,,False,
1406,OPERATIONAL,"Carrer de Diógenes López Mechó, 1, 46020 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,CPFP,ChIJ4xJRA3VJYA0RLs-5WV6qFOY,0.0,ChIJ4xJRA3VJYA0RLs-5WV6qFOY,"['primary_school', 'school', 'point_of_interest', 'establishment']",0,39.4831435,-0.3543911,39.48448817989271,-0.3529866201072777,39.48178852010727,-0.3556862798927222,FJMW+76 Valencia,8CFXFJMW+76,,,
1407,OPERATIONAL,"Carrer de la Conserva, 2, 46022 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,La Anunciación Elementary School,ChIJccuDxPJIYA0RxEGBMv_N8ek,4.6,ChIJccuDxPJIYA0RxEGBMv_N8ek,"['primary_school', 'school', 'point_of_interest', 'establishment']",34,39.46427509999999,-0.3449569,39.46563417989272,-0.3436381201072778,39.46293452010728,-0.3463377798927222,FM74+P2 Valencia,8CFXFM74+P2,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110689152269661486577"">Gonzalo Gonzalo</a>'], 'photo_reference': 'Aap_uEAQdpSuKhLYoAiIYhR86D2rP5tiaijRttQUd4Ttz2fkAUv4GCurqfUHLxupuj_VOEspW-0o_TXufUQA6ar5i_21MBvHzeMf-Srd-VGEl-Qe-rJkRANK04Wr9eFkPdZodouDdgDNibBccFonU4O5xVGveE8lmV1Br8A3SevD6B3b5t_2', 'width': 1920}]",False,
1408,OPERATIONAL,"Carrer de la Conserva, 2, 46022 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,La Anunciación Elementary School,ChIJccuDxPJIYA0RxEGBMv_N8ek,4.6,ChIJccuDxPJIYA0RxEGBMv_N8ek,"['primary_school', 'school', 'point_of_interest', 'establishment']",34,39.46427509999999,-0.3449569,39.46563417989272,-0.3436381201072778,39.46293452010728,-0.3463377798927222,FM74+P2 Valencia,8CFXFM74+P2,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110689152269661486577"">Gonzalo Gonzalo</a>'], 'photo_reference': 'Aap_uEDvDVjQVtWLhL_Rm4O2jvAcKwyk_E8ea9_MjBYIIpe_xJeq06nOPIwSZffTneahgGq6OVPEbvqmnjZ9mup1SXxFLFKa3Jlpi2M_oKIdOVxzOmsNL8EzhiooyTO1E4Xr915OCA7qg2lngAy98MNus9_qyz1ft9XuASM2kFnu0Ako_FQe', 'width': 1920}]",False,
1409,OPERATIONAL,"Carrer de Manuel Melià i Fuster, 1, 46025 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,CEI Embolic,ChIJMfAjMYRFYA0RYaN0b3Q0mgc,5.0,ChIJMfAjMYRFYA0RYaN0b3Q0mgc,"['primary_school', 'school', 'point_of_interest', 'establishment']",1,39.4968152,-0.3931203,39.49805097989272,-0.3916614701072777,39.49535132010728,-0.3943611298927222,FJW4+PQ Valencia,8CFXFJW4+PQ,,False,
1410,OPERATIONAL,"Carrer de l'Alber, 2, 46025 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Salvador t,ChIJXXaEo6VFYA0R4gmzlXRQjFo,0.0,ChIJXXaEo6VFYA0R4gmzlXRQjFo,"['primary_school', 'school', 'point_of_interest', 'establishment']",0,39.4929135,-0.390219,39.49427447989272,-0.3889035701072777,39.49157482010728,-0.3916032298927222,FJV5+5W Valencia,8CFXFJV5+5W,,,
1411,OPERATIONAL,"Carrer de l'Alber, 2, 46025 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Salvador t,ChIJXXaEo6VFYA0R4gmzlXRQjFo,0.0,ChIJXXaEo6VFYA0R4gmzlXRQjFo,"['primary_school', 'school', 'point_of_interest', 'establishment']",0,39.4929135,-0.390219,39.49427447989272,-0.3889035701072777,39.49157482010728,-0.3916032298927222,FJV5+5W Valencia,8CFXFJV5+5W,,,
1412,OPERATIONAL,"Pl. de la Constitución, 9, 46920 Mislata, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Congregacion Hermanas Doctrina Cristiana,ChIJMRKJTZtPYA0R0oEXoLYSlpM,5.0,ChIJMRKJTZtPYA0R0oEXoLYSlpM,"['primary_school', 'school', 'point_of_interest', 'establishment']",3,39.4751206,-0.4175685,39.47646372989272,-0.4162249701072778,39.47376407010728,-0.4189246298927222,FHGJ+2X Mislata,8CFXFHGJ+2X,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105858099236063492067"">Oleg Fesechko</a>'], 'photo_reference': 'Aap_uEAHAmLh6i5F4kH1_3B7dyQHlqifVAPSiIziRY2hVmPnckZD3wMcinu__xABts3E8Ax3hgjZ0HQrTsMgd8CoVti2MCr0EvXnCtefODlbtDv4ZCDXbPEC27wyj79OnbS5FElDs2dhMoMUyQcBbtZAUb234X6Dhqlq1zV40tk9_Dzg_u1N', 'width': 3456}]",,
1413,OPERATIONAL,"Pl. de la Constitución, 9, 46920 Mislata, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Congregacion Hermanas Doctrina Cristiana,ChIJMRKJTZtPYA0R0oEXoLYSlpM,5.0,ChIJMRKJTZtPYA0R0oEXoLYSlpM,"['primary_school', 'school', 'point_of_interest', 'establishment']",3,39.4751206,-0.4175685,39.47646372989272,-0.4162249701072778,39.47376407010728,-0.4189246298927222,FHGJ+2X Mislata,8CFXFHGJ+2X,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105858099236063492067"">Oleg Fesechko</a>'], 'photo_reference': 'Aap_uEA38JvN_cg7ZDd2leIefvj5_UyYTYJnQYYhrazZumbjT0-xqlZpL3DhWPQk3_THlZ-VpjrQKrfM-dc3LlQ_whaF1LD4dG3JWo6PnEfgpPYDMcmL7lBVL7gV60Zxv7RKr50Oc_sW8ONqe0Uu3-XZ2QmjNTniBNAkhskIyflLvZwSACPG', 'width': 3456}]",,
1414,OPERATIONAL,"C. de la Tabacalera, 1, 46470 Albal, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,CEIP La Balaguera,ChIJpQPDTC1MYA0RX42qyNA5Qhw,3.8,ChIJpQPDTC1MYA0RX42qyNA5Qhw,"['primary_school', 'school', 'point_of_interest', 'establishment']",11,39.3931962,-0.4102659,39.39439347989271,-0.4089773701072777,39.39169382010727,-0.4116770298927221,9HVQ+7V Albal,8CFX9HVQ+7V,"[{'height': 533, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115401158700189833768"">Colegio Público la Balaguera</a>'], 'photo_reference': 'Aap_uEAtwu9IoBao5NQBjhR5HswSQGjpj8v3BdzcM8SI0_xyKv0moXVt_jVsjL1ckfJxcYPtm55gUJxOexJQFRum2RO9uYYVwJzNGEHrHBQoDU6Cayib8tgmOq-uwDLRdzaXF-I02j2lR6F9sIgy8fD4pKrnjKWWQvg0Q6c3GpVryrpYpu7J', 'width': 800}]",False,
1415,OPERATIONAL,"Carrer de Diógenes López Mechó, 1, 46020 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,CPFP,ChIJ4xJRA3VJYA0RLs-5WV6qFOY,0.0,ChIJ4xJRA3VJYA0RLs-5WV6qFOY,"['primary_school', 'school', 'point_of_interest', 'establishment']",0,39.4831435,-0.3543911,39.48448817989271,-0.3529866201072777,39.48178852010727,-0.3556862798927222,FJMW+76 Valencia,8CFXFJMW+76,,,
1416,OPERATIONAL,"Carrer de Manuel Melià i Fuster, 1, 46025 València, Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,CEI Embolic,ChIJMfAjMYRFYA0RYaN0b3Q0mgc,5.0,ChIJMfAjMYRFYA0RYaN0b3Q0mgc,"['primary_school', 'school', 'point_of_interest', 'establishment']",1,39.4968152,-0.3931203,39.49805097989272,-0.3916614701072777,39.49535132010728,-0.3943611298927222,FJW4+PQ Valencia,8CFXFJW4+PQ,,False,
