,Unnamed: 0,Unnamed: 0.1,name,rating,user_ratings_total,latitude,longitude,type,coddistsec,subtypes,isochrone_500m,education,lavanderias,tiendas,transporte,gimnasios,parques,restaurante,bancos,estadios,hospitales,seccensales_poi,total_poi,list_of_poi,habitantes_total,num_secciones_isocrona,atractividad,atractividad_percent
0,0,554,Carmen Laundry Quart,4.4,26,39.477416399999996,-0.3828649,lavanderias,117,laundry,"POLYGON ((-0.382865 39.48145, -0.383865 39.481358, -0.384865 39.479769, -0.385865 39.479796, -0.386865 39.478719, -0.388078 39.478416, -0.386865 39.478068, -0.385672 39.476416, -0.386973 39.475416, -0.384865 39.473798, -0.383146 39.473135, -0.378865 39.474835, -0.377717 39.476416, -0.378501 39.479416, -0.382865 39.48145))",8.0,1.0,4.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,"[120, 119, 118, 112, 117, 114, 113, 407, 124, 110]",20.0,"[{'type': 'education', 'longitude': -0.382311, 'latitude': 39.4738865}, {'type': 'education', 'longitude': -0.3826383, 'latitude': 39.474757}, {'type': 'education', 'longitude': -0.3826442, 'latitude': 39.4748175}, {'type': 'education', 'longitude': -0.3815332, 'latitude': 39.4762165}, {'type': 'education', 'longitude': -0.3817596, 'latitude': 39.479613}, {'type': 'education', 'longitude': -0.3822065, 'latitude': 39.4782313}, {'type': 'education', 'longitude': -0.3837613, 'latitude': 39.4762345}, {'type': 'education', 'longitude': -0.3786218, 'latitude': 39.4789599}, {'type': 'lavanderias', 'longitude': -0.3828649, 'latitude': 39.4774164}, {'type': 'tiendas', 'longitude': -0.3828414, 'latitude': 39.476919}, {'type': 'tiendas', 'longitude': -0.3827239000000001, 'latitude': 39.476751}, {'type': 'tiendas', 'longitude': -0.3834162, 'latitude': 39.477904}, {'type': 'tiendas', 'longitude': -0.381843, 'latitude': 39.4771036}, {'type': 'gimnasios', 'longitude': -0.3824095, 'latitude': 39.4761856}, {'type': 'parques', 'longitude': -0.3836206, 'latitude': 39.4813285}, {'type': 'restaurante', 'longitude': -0.3803765, 'latitude': 39.4770387}, {'type': 'restaurante', 'longitude': -0.380589, 'latitude': 39.4759334}, {'type': 'restaurante', 'longitude': -0.3799027, 'latitude': 39.47793789999999}, {'type': 'restaurante', 'longitude': -0.3799617, 'latitude': 39.4755132}, {'type': 'restaurante', 'longitude': -0.378915, 'latitude': 39.4791803}]",9135.0,10,915.4,0.4538423401090729
1,1,555,Ruzafa Laundry,4.7,11,39.461641,-0.37178130000000004,lavanderias,226,laundry,"POLYGON ((-0.369781 39.46468, -0.371863 39.465559, -0.374621 39.465481, -0.375781 39.464879, -0.377195 39.460641, -0.376054 39.459368, -0.372781 39.458035, -0.371781 39.45718, -0.369781 39.458404, -0.368611 39.458471, -0.36771 39.459569, -0.367778 39.460641, -0.367024 39.461641, -0.366666 39.463756, -0.369781 39.46468))",9.0,4.0,18.0,0.0,3.0,0.0,11.0,4.0,0.0,0.0,"[221, 231, 1013, 201, 225, 215, 208, 206, 226, 213, 223, 219, 214, 224, 218, 216, 251, 222, 209, 244]",49.0,"[{'type': 'education', 'longitude': -0.368574, 'latitude': 39.4602252}, {'type': 'education', 'longitude': -0.3759573, 'latitude': 39.4598549}, {'type': 'education', 'longitude': -0.371511, 'latitude': 39.457894}, {'type': 'education', 'longitude': -0.3754462, 'latitude': 39.4646281}, {'type': 'education', 'longitude': -0.3724698, 'latitude': 39.4601161}, {'type': 'education', 'longitude': -0.3745918, 'latitude': 39.4618942}, {'type': 'education', 'longitude': -0.3699496, 'latitude': 39.46256870000001}, {'type': 'education', 'longitude': -0.3699461, 'latitude': 39.4611655}, {'type': 'education', 'longitude': -0.367298, 'latitude': 39.4632195}, {'type': 'lavanderias', 'longitude': -0.3717813, 'latitude': 39.461641}, {'type': 'lavanderias', 'longitude': -0.3713751, 'latitude': 39.4610041}, {'type': 'lavanderias', 'longitude': -0.3709705, 'latitude': 39.4623673}, {'type': 'lavanderias', 'longitude': -0.3717935, 'latitude': 39.4642136}, {'type': 'tiendas', 'longitude': -0.3719968, 'latitude': 39.4594434}, {'type': 'tiendas', 'longitude': -0.3736729, 'latitude': 39.4618028}, {'type': 'tiendas', 'longitude': -0.3740029, 'latitude': 39.4623014}, {'type': 'tiendas', 'longitude': -0.3736768, 'latitude': 39.4604284}, {'type': 'tiendas', 'longitude': -0.3740072, 'latitude': 39.462315200000006}, {'type': 'tiendas', 'longitude': -0.3719238, 'latitude': 39.4636652}, {'type': 'tiendas', 'longitude': -0.3693935, 'latitude': 39.46068820000001}, {'type': 'tiendas', 'longitude': -0.375399, 'latitude': 39.4613822}, {'type': 'tiendas', 'longitude': -0.3723782, 'latitude': 39.4645563}, {'type': 'tiendas', 'longitude': -0.3707749, 'latitude': 39.4637156}, {'type': 'tiendas', 'longitude': -0.3753319000000001, 'latitude': 39.4597936}, {'type': 'tiendas', 'longitude': -0.3700725, 'latitude': 39.463999}, {'type': 'tiendas', 'longitude': -0.3706827, 'latitude': 39.46170680000001}, {'type': 'tiendas', 'longitude': -0.3760152, 'latitude': 39.4629719}, {'type': 'tiendas', 'longitude': -0.3737872, 'latitude': 39.4625716}, {'type': 'tiendas', 'longitude': -0.3667642, 'latitude': 39.4637403}, {'type': 'tiendas', 'longitude': -0.3702984, 'latitude': 39.459474}, {'type': 'tiendas', 'longitude': -0.3731067, 'latitude': 39.4639691}, {'type': 'gimnasios', 'longitude': -0.3758184, 'latitude': 39.462297}, {'type': 'gimnasios', 'longitude': -0.3762711, 'latitude': 39.4633119}, {'type': 'gimnasios', 'longitude': -0.3684396, 'latitude': 39.4627331}, {'type': 'restaurante', 'longitude': -0.3757781, 'latitude': 39.4621119}, {'type': 'restaurante', 'longitude': -0.3724848, 'latitude': 39.4631644}, {'type': 'restaurante', 'longitude': -0.3727205, 'latitude': 39.4626559}, {'type': 'restaurante', 'longitude': -0.37364, 'latitude': 39.4628552}, {'type': 'restaurante', 'longitude': -0.3743456, 'latitude': 39.4606213}, {'type': 'restaurante', 'longitude': -0.3758193, 'latitude': 39.461402}, {'type': 'restaurante', 'longitude': -0.3747382, 'latitude': 39.4618314}, {'type': 'restaurante', 'longitude': -0.3747825, 'latitude': 39.460882}, {'type': 'restaurante', 'longitude': -0.3690284, 'latitude': 39.4642381}, {'type': 'restaurante', 'longitude': -0.369809, 'latitude': 39.462088}, {'type': 'restaurante', 'longitude': -0.3755727, 'latitude': 39.46192600000001}, {'type': 'bancos', 'longitude': -0.374544, 'latitude': 39.4604}, {'type': 'bancos', 'longitude': -0.372776, 'latitude': 39.46463079999999}, {'type': 'bancos', 'longitude': -0.3713183, 'latitude': 39.4628051}, {'type': 'bancos', 'longitude': -0.3716332000000001, 'latitude': 39.4613579}]",21216.0,20,1063.05,0.5270451165096678
2,2,557,Colada 30,3.9,20,39.4637344,-0.39825370000000004,lavanderias,822,laundry,"POLYGON ((-0.397254 39.46589, -0.399254 39.465916, -0.400254 39.466734, -0.401254 39.46651, -0.404522 39.463734, -0.400157 39.459832, -0.399254 39.459778, -0.396415 39.460896, -0.395254 39.460314, -0.394574 39.460734, -0.39427 39.463734, -0.395154 39.464834, -0.397254 39.46589))",4.0,2.0,9.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0,"[732, 725, 828, 822, 837, 813, 836, 823, 826, 812]",26.0,"[{'type': 'education', 'longitude': -0.4017738, 'latitude': 39.4639458}, {'type': 'education', 'longitude': -0.3995238, 'latitude': 39.4655803}, {'type': 'education', 'longitude': -0.4027952, 'latitude': 39.4638255}, {'type': 'education', 'longitude': -0.3959149, 'latitude': 39.460843}, {'type': 'lavanderias', 'longitude': -0.3982537, 'latitude': 39.4637344}, {'type': 'lavanderias', 'longitude': -0.4033858, 'latitude': 39.4627678}, {'type': 'tiendas', 'longitude': -0.3963245, 'latitude': 39.4633021}, {'type': 'tiendas', 'longitude': -0.3998297, 'latitude': 39.4622289}, {'type': 'tiendas', 'longitude': -0.4001725, 'latitude': 39.46307350000001}, {'type': 'tiendas', 'longitude': -0.3966531, 'latitude': 39.46372969999999}, {'type': 'tiendas', 'longitude': -0.3997275, 'latitude': 39.4609571}, {'type': 'tiendas', 'longitude': -0.4011721, 'latitude': 39.463162200000006}, {'type': 'tiendas', 'longitude': -0.3968542, 'latitude': 39.4625364}, {'type': 'tiendas', 'longitude': -0.400009, 'latitude': 39.461179}, {'type': 'tiendas', 'longitude': -0.394638, 'latitude': 39.462288}, {'type': 'parques', 'longitude': -0.4017277, 'latitude': 39.4653837}, {'type': 'parques', 'longitude': -0.398992, 'latitude': 39.4615124}, {'type': 'parques', 'longitude': -0.4021174000000001, 'latitude': 39.4623454}, {'type': 'parques', 'longitude': -0.3951179, 'latitude': 39.46181470000001}, {'type': 'restaurante', 'longitude': -0.401852, 'latitude': 39.46273}, {'type': 'restaurante', 'longitude': -0.4011111, 'latitude': 39.4630556}, {'type': 'restaurante', 'longitude': -0.3960027, 'latitude': 39.4619657}, {'type': 'bancos', 'longitude': -0.4005333, 'latitude': 39.4619596}, {'type': 'bancos', 'longitude': -0.4024966, 'latitude': 39.4624313}, {'type': 'bancos', 'longitude': -0.4013973, 'latitude': 39.463598}, {'type': 'bancos', 'longitude': -0.3981252, 'latitude': 39.4623496}]",13076.0,10,1310.0,0.6494794248884482
3,3,558,Bugadry • Valencia,4.5,33,39.462688799999995,-0.389336,lavanderias,840,laundry,"POLYGON ((-0.387336 39.466768, -0.3895 39.466853, -0.394157 39.464689, -0.394545 39.463689, -0.393312 39.461713, -0.392699 39.459325, -0.386336 39.459078, -0.385165 39.460518, -0.384541 39.461689, -0.385214 39.465689, -0.387336 39.466768))",5.0,2.0,9.0,0.0,0.0,1.0,4.0,4.0,0.0,3.0,"[811, 903, 803, 840, 807, 814, 351, 815, 833, 901, 902, 341, 904]",28.0,"[{'type': 'education', 'longitude': -0.3922362, 'latitude': 39.4627568}, {'type': 'education', 'longitude': -0.3871671, 'latitude': 39.4600675}, {'type': 'education', 'longitude': -0.3904342, 'latitude': 39.4651275}, {'type': 'education', 'longitude': -0.3888938, 'latitude': 39.4624512}, {'type': 'education', 'longitude': -0.3879718, 'latitude': 39.46112760000001}, {'type': 'lavanderias', 'longitude': -0.389336, 'latitude': 39.4626888}, {'type': 'lavanderias', 'longitude': -0.3903996, 'latitude': 39.46065}, {'type': 'tiendas', 'longitude': -0.3875615, 'latitude': 39.4653154}, {'type': 'tiendas', 'longitude': -0.3905628, 'latitude': 39.46296160000001}, {'type': 'tiendas', 'longitude': -0.388756, 'latitude': 39.459897}, {'type': 'tiendas', 'longitude': -0.3914109000000001, 'latitude': 39.4654794}, {'type': 'tiendas', 'longitude': -0.3928416, 'latitude': 39.4611825}, {'type': 'tiendas', 'longitude': -0.3893412000000001, 'latitude': 39.4643827}, {'type': 'tiendas', 'longitude': -0.389728, 'latitude': 39.46302360000001}, {'type': 'tiendas', 'longitude': -0.3869081, 'latitude': 39.459557}, {'type': 'tiendas', 'longitude': -0.3916723, 'latitude': 39.46262460000001}, {'type': 'parques', 'longitude': -0.386329, 'latitude': 39.4598381}, {'type': 'restaurante', 'longitude': -0.3891182, 'latitude': 39.4601224}, {'type': 'restaurante', 'longitude': -0.3903902, 'latitude': 39.4609919}, {'type': 'restaurante', 'longitude': -0.3860619, 'latitude': 39.46093870000001}, {'type': 'restaurante', 'longitude': -0.3883449, 'latitude': 39.4618836}, {'type': 'bancos', 'longitude': -0.3920129000000001, 'latitude': 39.4614915}, {'type': 'bancos', 'longitude': -0.3864834, 'latitude': 39.4662278}, {'type': 'bancos', 'longitude': -0.3877183, 'latitude': 39.461002}, {'type': 'bancos', 'longitude': -0.3882928, 'latitude': 39.4593438}, {'type': 'hospitales', 'longitude': -0.3877844, 'latitude': 39.460953}, {'type': 'hospitales', 'longitude': -0.3870565, 'latitude': 39.4607055}, {'type': 'hospitales', 'longitude': -0.3871513, 'latitude': 39.4605951}]",13831.0,13,1065.923076923077,0.5284695473094084
4,4,561,Carmen Laundry Serranos,5.0,1,39.479868599999996,-0.3772439,lavanderias,111,laundry,"POLYGON ((-0.374244 39.482309, -0.375244 39.482797, -0.377079 39.481703, -0.378395 39.481718, -0.380244 39.482702, -0.382244 39.481325, -0.382728 39.480869, -0.381683 39.479869, -0.381605 39.477869, -0.380244 39.47677, -0.379244 39.476516, -0.376244 39.477711, -0.374244 39.477021, -0.3721 39.477725, -0.372798 39.480869, -0.374244 39.482309))",3.0,1.0,4.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,"[103, 510, 114, 111, 517, 118, 110]",15.0,"[{'type': 'education', 'longitude': -0.374822, 'latitude': 39.4785805}, {'type': 'education', 'longitude': -0.375959, 'latitude': 39.4822613}, {'type': 'education', 'longitude': -0.3786218, 'latitude': 39.4789599}, {'type': 'lavanderias', 'longitude': -0.3772439, 'latitude': 39.4798686}, {'type': 'tiendas', 'longitude': -0.3766809, 'latitude': 39.4776126}, {'type': 'tiendas', 'longitude': -0.3776861, 'latitude': 39.47978579999999}, {'type': 'tiendas', 'longitude': -0.3772794, 'latitude': 39.47992120000001}, {'type': 'tiendas', 'longitude': -0.3763816, 'latitude': 39.478743}, {'type': 'transporte', 'longitude': -0.3736328, 'latitude': 39.4813465}, {'type': 'restaurante', 'longitude': -0.3803765, 'latitude': 39.4770387}, {'type': 'restaurante', 'longitude': -0.3799027, 'latitude': 39.47793789999999}, {'type': 'restaurante', 'longitude': -0.378915, 'latitude': 39.4791803}, {'type': 'restaurante', 'longitude': -0.3762993, 'latitude': 39.4789178}, {'type': 'bancos', 'longitude': -0.3747599, 'latitude': 39.478145}, {'type': 'estadios', 'longitude': -0.3735204, 'latitude': 39.4783526}]",5642.0,7,808.0,0.40059494298463066
5,5,562,Autolavado,0.0,0,39.462767799999995,-0.40338579999999996,lavanderias,837,laundry,"POLYGON ((-0.403386 39.467417, -0.404261 39.466643, -0.405435 39.466817, -0.40866 39.463768, -0.408867 39.462768, -0.407866 39.462288, -0.407386 39.461434, -0.405386 39.460952, -0.404118 39.460035, -0.403257 39.458639, -0.401386 39.458937, -0.397602 39.462768, -0.400386 39.46584, -0.401388 39.465766, -0.403386 39.467417))",3.0,1.0,5.0,1.0,0.0,4.0,2.0,4.0,0.0,0.0,"[824, 732, 837, 836, 823, 826, 838, 822]",20.0,"[{'type': 'education', 'longitude': -0.4026938, 'latitude': 39.4603502}, {'type': 'education', 'longitude': -0.4017738, 'latitude': 39.4639458}, {'type': 'education', 'longitude': -0.4027952, 'latitude': 39.4638255}, {'type': 'lavanderias', 'longitude': -0.4033858, 'latitude': 39.4627678}, {'type': 'tiendas', 'longitude': -0.3998297, 'latitude': 39.4622289}, {'type': 'tiendas', 'longitude': -0.4001725, 'latitude': 39.46307350000001}, {'type': 'tiendas', 'longitude': -0.3997275, 'latitude': 39.4609571}, {'type': 'tiendas', 'longitude': -0.4011721, 'latitude': 39.463162200000006}, {'type': 'tiendas', 'longitude': -0.400009, 'latitude': 39.461179}, {'type': 'transporte', 'longitude': -0.4011475, 'latitude': 39.459509}, {'type': 'parques', 'longitude': -0.4017277, 'latitude': 39.4653837}, {'type': 'parques', 'longitude': -0.398992, 'latitude': 39.4615124}, {'type': 'parques', 'longitude': -0.4039678, 'latitude': 39.46153620000001}, {'type': 'parques', 'longitude': -0.4021174000000001, 'latitude': 39.4623454}, {'type': 'restaurante', 'longitude': -0.401852, 'latitude': 39.46273}, {'type': 'restaurante', 'longitude': -0.4011111, 'latitude': 39.4630556}, {'type': 'bancos', 'longitude': -0.4005333, 'latitude': 39.4619596}, {'type': 'bancos', 'longitude': -0.4024966, 'latitude': 39.4624313}, {'type': 'bancos', 'longitude': -0.4013973, 'latitude': 39.463598}, {'type': 'bancos', 'longitude': -0.3981252, 'latitude': 39.4623496}]",10571.0,8,1323.75,0.6562964799206743
6,6,563,Lavandería,0.0,0,39.447290100000004,-0.3711797000000001,lavanderias,1039,laundry,"POLYGON ((-0.37018 39.450477, -0.373092 39.451203, -0.37433 39.45044, -0.375555 39.44829, -0.376922 39.44729, -0.375532 39.44529, -0.37118 39.444503, -0.36918 39.444633, -0.36672 39.44629, -0.3665 39.44929, -0.37018 39.450477))",2.0,2.0,6.0,3.0,0.0,5.0,1.0,0.0,0.0,1.0,"[1043, 1050, 1039, 1027, 1051]",20.0,"[{'type': 'education', 'longitude': -0.3704099, 'latitude': 39.4477274}, {'type': 'education', 'longitude': -0.372391, 'latitude': 39.449914}, {'type': 'lavanderias', 'longitude': -0.3711797000000001, 'latitude': 39.4472901}, {'type': 'lavanderias', 'longitude': -0.371158, 'latitude': 39.447276}, {'type': 'tiendas', 'longitude': -0.372319, 'latitude': 39.450584}, {'type': 'tiendas', 'longitude': -0.3728661, 'latitude': 39.4505911}, {'type': 'tiendas', 'longitude': -0.3737744000000001, 'latitude': 39.44975549999999}, {'type': 'tiendas', 'longitude': -0.3711859, 'latitude': 39.447314}, {'type': 'tiendas', 'longitude': -0.3731425, 'latitude': 39.450236}, {'type': 'tiendas', 'longitude': -0.3751224, 'latitude': 39.4456192}, {'type': 'transporte', 'longitude': -0.3700384, 'latitude': 39.4459404}, {'type': 'transporte', 'longitude': -0.3732921, 'latitude': 39.4454843}, {'type': 'transporte', 'longitude': -0.36954, 'latitude': 39.4455923}, {'type': 'parques', 'longitude': -0.3742791, 'latitude': 39.4453114}, {'type': 'parques', 'longitude': -0.3734715, 'latitude': 39.4499596}, {'type': 'parques', 'longitude': -0.3749591, 'latitude': 39.4482404}, {'type': 'parques', 'longitude': -0.3744018, 'latitude': 39.4453515}, {'type': 'parques', 'longitude': -0.3746905, 'latitude': 39.4488845}, {'type': 'restaurante', 'longitude': -0.3714858, 'latitude': 39.4501794}, {'type': 'hospitales', 'longitude': -0.3704442000000001, 'latitude': 39.445288700000006}]",5799.0,5,1163.3999999999999,0.576797223599405
7,7,564,Lavanderías Mr Jeff,4.8,44,39.4627167,-0.3615747,lavanderias,1001,laundry,"POLYGON ((-0.361575 39.466946, -0.364575 39.466742, -0.367619 39.463761, -0.367135 39.460717, -0.365575 39.459932, -0.361575 39.458886, -0.360575 39.45931, -0.358575 39.458949, -0.357869 39.460011, -0.356575 39.460717, -0.356054 39.463717, -0.358575 39.466006, -0.359575 39.466133, -0.360575 39.465735, -0.361575 39.466946))",5.0,3.0,14.0,0.0,4.0,0.0,6.0,4.0,0.0,0.0,"[257, 1001, 206, 1010, 1012, 1007, 204, 1009, 251, 1006, 1045, 245, 253, 254, 1237, 252]",36.0,"[{'type': 'education', 'longitude': -0.3624603, 'latitude': 39.4632544}, {'type': 'education', 'longitude': -0.3607918, 'latitude': 39.4617133}, {'type': 'education', 'longitude': -0.367298, 'latitude': 39.4632195}, {'type': 'education', 'longitude': -0.3600033, 'latitude': 39.4607908}, {'type': 'education', 'longitude': -0.3602008, 'latitude': 39.4606967}, {'type': 'lavanderias', 'longitude': -0.3615747, 'latitude': 39.4627167}, {'type': 'lavanderias', 'longitude': -0.3656249, 'latitude': 39.4604514}, {'type': 'lavanderias', 'longitude': -0.3623473, 'latitude': 39.4600507}, {'type': 'tiendas', 'longitude': -0.363607, 'latitude': 39.4608929}, {'type': 'tiendas', 'longitude': -0.3624867, 'latitude': 39.4627759}, {'type': 'tiendas', 'longitude': -0.3639686, 'latitude': 39.4626266}, {'type': 'tiendas', 'longitude': -0.362439, 'latitude': 39.461607}, {'type': 'tiendas', 'longitude': -0.3661949, 'latitude': 39.4620486}, {'type': 'tiendas', 'longitude': -0.361102, 'latitude': 39.459228}, {'type': 'tiendas', 'longitude': -0.3661986, 'latitude': 39.46231640000001}, {'type': 'tiendas', 'longitude': -0.3661909, 'latitude': 39.4638545}, {'type': 'tiendas', 'longitude': -0.3625929, 'latitude': 39.4622005}, {'type': 'tiendas', 'longitude': -0.3612101, 'latitude': 39.4628134}, {'type': 'tiendas', 'longitude': -0.3667642, 'latitude': 39.4637403}, {'type': 'tiendas', 'longitude': -0.3615582000000001, 'latitude': 39.4625515}, {'type': 'tiendas', 'longitude': -0.3663214, 'latitude': 39.46239310000001}, {'type': 'tiendas', 'longitude': -0.3634675, 'latitude': 39.4606396}, {'type': 'gimnasios', 'longitude': -0.3615531, 'latitude': 39.4613234}, {'type': 'gimnasios', 'longitude': -0.364303, 'latitude': 39.4664574}, {'type': 'gimnasios', 'longitude': -0.3644138, 'latitude': 39.4665736}, {'type': 'gimnasios', 'longitude': -0.3609419, 'latitude': 39.4620377}, {'type': 'restaurante', 'longitude': -0.3620149, 'latitude': 39.4598709}, {'type': 'restaurante', 'longitude': -0.3658985, 'latitude': 39.4635066}, {'type': 'restaurante', 'longitude': -0.3642268, 'latitude': 39.4642235}, {'type': 'restaurante', 'longitude': -0.3609921, 'latitude': 39.462517}, {'type': 'restaurante', 'longitude': -0.35770640000000004, 'latitude': 39.4632769}, {'type': 'restaurante', 'longitude': -0.3654914, 'latitude': 39.4654933}, {'type': 'bancos', 'longitude': -0.3636010000000001, 'latitude': 39.462638}, {'type': 'bancos', 'longitude': -0.3663051, 'latitude': 39.4647486}, {'type': 'bancos', 'longitude': -0.3658985, 'latitude': 39.4635066}, {'type': 'bancos', 'longitude': -0.3625206, 'latitude': 39.4617443}]",19430.0,16,1216.4375,0.603092464055528
8,8,565,CE Colada Express,5.0,3,39.4495297,-0.3894588,lavanderias,921,laundry,"POLYGON ((-0.387459 39.454092, -0.390545 39.45353, -0.391944 39.452015, -0.394777 39.45053, -0.393459 39.448052, -0.391474 39.446515, -0.390459 39.445039, -0.386459 39.446283, -0.385459 39.446924, -0.385225 39.448296, -0.38442 39.448568, -0.384588 39.44953, -0.385459 39.450333, -0.385651 39.449722, -0.388918 39.45007, -0.389164 39.45053, -0.388459 39.451298, -0.385588 39.45153, -0.386631 39.452357, -0.387459 39.454092))",7.0,2.0,18.0,3.0,2.0,7.0,10.0,3.0,0.0,0.0,"[919, 923, 916, 935, 920, 928, 921, 929, 931, 918, 926, 933, 927, 940]",52.0,"[{'type': 'education', 'longitude': -0.3927024, 'latitude': 39.45149489999999}, {'type': 'education', 'longitude': -0.3902493, 'latitude': 39.4533198}, {'type': 'education', 'longitude': -0.3885699, 'latitude': 39.453307}, {'type': 'education', 'longitude': -0.3876194000000001, 'latitude': 39.45342670000001}, {'type': 'education', 'longitude': -0.3910836, 'latitude': 39.44684390000001}, {'type': 'education', 'longitude': -0.3923467, 'latitude': 39.4501594}, {'type': 'education', 'longitude': -0.3879312, 'latitude': 39.4486518}, {'type': 'lavanderias', 'longitude': -0.3894588, 'latitude': 39.4495297}, {'type': 'lavanderias', 'longitude': -0.3897717, 'latitude': 39.4508727}, {'type': 'tiendas', 'longitude': -0.3889465, 'latitude': 39.44953870000001}, {'type': 'tiendas', 'longitude': -0.3894347, 'latitude': 39.4533669}, {'type': 'tiendas', 'longitude': -0.3891998, 'latitude': 39.445568}, {'type': 'tiendas', 'longitude': -0.3915153, 'latitude': 39.4491839}, {'type': 'tiendas', 'longitude': -0.3920533, 'latitude': 39.4512252}, {'type': 'tiendas', 'longitude': -0.3894081, 'latitude': 39.448224}, {'type': 'tiendas', 'longitude': -0.3918691, 'latitude': 39.4504791}, {'type': 'tiendas', 'longitude': -0.3930372, 'latitude': 39.4501214}, {'type': 'tiendas', 'longitude': -0.387997, 'latitude': 39.451733}, {'type': 'tiendas', 'longitude': -0.3903604000000001, 'latitude': 39.4451039}, {'type': 'tiendas', 'longitude': -0.3891323, 'latitude': 39.4525564}, {'type': 'tiendas', 'longitude': -0.3893734, 'latitude': 39.4498358}, {'type': 'tiendas', 'longitude': -0.3908396, 'latitude': 39.4489373}, {'type': 'tiendas', 'longitude': -0.3889527, 'latitude': 39.4524833}, {'type': 'tiendas', 'longitude': -0.3860474, 'latitude': 39.44875620000001}, {'type': 'tiendas', 'longitude': -0.3866448, 'latitude': 39.451798}, {'type': 'tiendas', 'longitude': -0.3903854000000001, 'latitude': 39.4453683}, {'type': 'tiendas', 'longitude': -0.3885752, 'latitude': 39.4473415}, {'type': 'transporte', 'longitude': -0.387064, 'latitude': 39.446815}, {'type': 'transporte', 'longitude': -0.390425, 'latitude': 39.447598}, {'type': 'transporte', 'longitude': -0.389659, 'latitude': 39.448196}, {'type': 'gimnasios', 'longitude': -0.3910964000000001, 'latitude': 39.4517357}, {'type': 'gimnasios', 'longitude': -0.3869686, 'latitude': 39.4523087}, {'type': 'parques', 'longitude': -0.3890957, 'latitude': 39.44639779999999}, {'type': 'parques', 'longitude': -0.3883228, 'latitude': 39.4461604}, {'type': 'parques', 'longitude': -0.3916793, 'latitude': 39.4503589}, {'type': 'parques', 'longitude': -0.3862461, 'latitude': 39.4467111}, {'type': 'parques', 'longitude': -0.391341, 'latitude': 39.448092}, {'type': 'parques', 'longitude': -0.3861885000000001, 'latitude': 39.4469249}, {'type': 'parques', 'longitude': -0.3880996, 'latitude': 39.4523792}, {'type': 'restaurante', 'longitude': -0.3910657, 'latitude': 39.4503817}, {'type': 'restaurante', 'longitude': -0.3928264, 'latitude': 39.4500464}, {'type': 'restaurante', 'longitude': -0.3908365, 'latitude': 39.4506407}, {'type': 'restaurante', 'longitude': -0.3920688, 'latitude': 39.4501086}, {'type': 'restaurante', 'longitude': -0.3911235, 'latitude': 39.4504684}, {'type': 'restaurante', 'longitude': -0.3911094, 'latitude': 39.4504745}, {'type': 'restaurante', 'longitude': -0.3913881, 'latitude': 39.4504466}, {'type': 'restaurante', 'longitude': -0.3882104, 'latitude': 39.44599820000001}, {'type': 'restaurante', 'longitude': -0.3904011000000001, 'latitude': 39.4480739}, {'type': 'restaurante', 'longitude': -0.3914533, 'latitude': 39.4502883}, {'type': 'bancos', 'longitude': -0.3896569, 'latitude': 39.448433}, {'type': 'bancos', 'longitude': -0.389531, 'latitude': 39.4490287}, {'type': 'bancos', 'longitude': -0.3894081, 'latitude': 39.448224}]",18768.0,14,1344.1428571428573,0.6664069693321057
